"MATCHED_ID","CUR_PNR","RELATED_PNR","RELATIONSHIP","LEVEL","BE_CMM","BE_AMM"
"21-3X-01","7123-19973-03AC","65-76765-11",上级,1,0,0
"21-3X-01","7123-19973-03AC","114A1816-11",上级,1,0,0
"21-3X-01","7123-19973-03AC","114A1816-15",上级,1,0,0
"21-3X-01","7123-19973-03AC",M0DREF555947,上级,1,0,0
"21-3X-01","7123-19973-03AC",A6690,上级,1,0,0
"21-3X-01","7123-19973-03AC",PBHP04C034SA,上级,1,0,0
"21-3X-01","7123-19973-03AC",KJB549004B,上级,1,0,0
"21-3X-01","7123-19973-03AC",BACW10BN3AC,上级,1,0,1
"21-3X-01","7123-19973-03AC",D72D71547-111,上级,1,0,0
"21-3X-01","7123-19973-03AC",BACS12HL3AH10,上级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1351N3H10P,上级,1,0,0
"21-3X-01","7123-19973-03AC","141A4841-108",上级,1,0,0
"21-3X-01","7123-19973-03AC",M0DREF556738,上级,1,0,0
"21-3X-01","7123-19973-03AC",CH250912,上级,1,0,0
"21-3X-01","7123-19973-03AC",CH251176,上级,1,0,0
"21-3X-01","7123-19973-03AC",WC331K6-4,上级,1,0,0
"21-3X-01","7123-19973-03AC",HST11AG6-4,上级,1,0,0
"21-3X-01","7123-19973-03AC","251N3246-1",上级,1,0,0
"21-3X-01","7123-19973-03AC","274N1099-1",上级,1,0,0
"21-3X-01","7123-19973-03AC","254A1143-1",上级,1,0,0
"21-3X-01","7123-19973-03AC",BACW10BP4CD,上级,1,0,0
"21-3X-01","7123-19973-03AC",BACW10BP4DP,上级,1,0,0
"21-3X-01","7123-19973-03AC",M0DREF758947,上级,1,0,0
"21-3X-01","7123-19973-03AC","461032X225",上级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71014-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71015-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D49003-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P632-3P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","140N2148-11",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","140N2138-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","65-45792-6",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","65-45792-7",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","65-45792-5",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","65-45792-4",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","140N2146-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","140N2138-2",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","65-45791-4",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","140N2148-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","65-45792-2",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","114A1817-3",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1399CW5A7,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","114A1815-2",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1399CW4A2,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","114A1714-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","114A1817-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","114A1816-5",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15GF5D8R5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15FT5D8,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","114A1714-601",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",PLH54CM,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACW10BP4DP,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2512-10",上级平级,1,0,1
"21-3X-01","7123-19973-03AC","315A2512-14",上级平级,1,0,1
"21-3X-01","7123-19973-03AC","315A2512-4",上级平级,1,0,1
"21-3X-01","7123-19973-03AC","315W3532-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2512-8",上级平级,1,0,1
"21-3X-01","7123-19973-03AC","315W3532-4",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2512-12",上级平级,1,0,1
"21-3X-01","7123-19973-03AC","315A2512-6",上级平级,1,0,1
"21-3X-01","7123-19973-03AC","315A2512-16",上级平级,1,0,1
"21-3X-01","7123-19973-03AC",BACW10BP4CD,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB30LM4U17,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2512-18",上级平级,1,0,1
"21-3X-01","7123-19973-03AC","315A2512-2",上级平级,1,0,1
"21-3X-01","7123-19973-03AC",BACN10JD112,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70369-111A,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149DN816K,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149CN816R,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70807-911,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS6604H2,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70113-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1801-3-6,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1801-3-4,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70758-911,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",MS21025-15,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",R9105PPA4298,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70265-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70748-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D75D70156-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","69-70419-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149DN616K,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1801-3-8,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1802-08-4P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71545-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71291-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71667-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149D0332K,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P632-10,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70157-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149C0332R,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1189E3P6H,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D72517-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1801-08-5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71669-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71209-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70267-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D72683-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1801-3-7,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1802-3-6P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","9-61297-4",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P1032-22,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71370-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","9-61297-20",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D75D70314-912,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70269-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","69-70417-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",R9106PPA4298,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71670-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1801-3-5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACW10BN3AC,上级平级,1,0,1
"21-3X-01","7123-19973-03AC",NAS514P632-10P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D72613-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1802-08-5P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB30LJ4-4,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","69-15325-6",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71159-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D72515-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70232-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70151-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P1032-8,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70371-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS679C08,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D71D70184-901,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P1032-10,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS6603-1,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","256W3050-73",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","256A3148-22",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACP18BC04C10P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P1032-20,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","9-61297-21",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15BB5AD4R5C,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D73D71677-201,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1801-06-3,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71114-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P1032-6P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACP18C4-725,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",R205PPA4298,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149D0316J,上级平级,1,0,1
"21-3X-01","7123-19973-03AC",NAS1801-08-6,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70370-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","60-1450",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACP18BC04C12P,上级平级,1,0,1
"21-3X-01","7123-19973-03AC",D72D70570-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71691-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70130-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1802-3-8P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71116-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71040-111A,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P428-16,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",PLH53CD,上级平级,1,0,1
"21-3X-01","7123-19973-03AC",NAS514P1032-12,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","256A3148-23",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70234-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1801-3-10,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70320-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P1032-10P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",PLH54CD,上级平级,1,0,1
"21-3X-01","7123-19973-03AC",D72D70865-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB30LM4H2,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","30-1447-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","256W3050-76",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1189E3P24H,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","9-61297-11",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1802-3-5P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149D0416J,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB30LM3-120,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70750-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1801-06-5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P632-5P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70177-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","30-1587",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D73D71677-101,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70264-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS514P1032-8P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","256A3148-21",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","69-70420-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACW10BN4AC,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70237-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D75D71897-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB30NF4-4,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70750-211,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1802-3-10P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70239-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70238-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","256A3148-24",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","256W3050-74",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71166-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71115-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D71D80127-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71514-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149D1290J,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70134-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71232-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D72614-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71119-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149D0332R,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70266-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70156-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1802-08-15P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70567-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1802-08-7P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","30-1446-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70566-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70866-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70912-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1801-3-9,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70254-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","251A4124-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS43DD3-472FC,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","9-61297-10",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACP18BC02C04P,上级平级,1,0,1
"21-3X-01","7123-19973-03AC",D72D70374-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACW10P283AZ,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","69-70418-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","30-1517-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70910-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB30LM3-1,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70233-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","60-1450-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71546-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACP18C4-740,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","50-3361-53",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71051-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70308-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70561-911A,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70626-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70693-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71113-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","256W3050-75",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D70132-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",D72D71118-111,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2881-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",MS20427M3-4,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149F0332P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB28Z4-086,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1149F0463P,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BRH10C5D,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACW10BP5DP,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A1806-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2897-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2882-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2899-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BRH10C4M,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2897-2",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1199-3-5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2876-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1198-3-5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BRH10C5M,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","1525-079",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","315A2857-1",上级平级,1,0,1
"21-3X-01","7123-19973-03AC",T8080C1032,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB28AK05-023,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BRH10C3D,上级平级,1,0,1
"21-3X-01","7123-19973-03AC","315A1884-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB30LJ4-18,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB30LJ4U18,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACB30ZG3-4,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACW10BN5SP,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BRH10C3M,上级平级,1,0,1
"21-3X-01","7123-19973-03AC","315A2898-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",CH1878-1057,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",S34781-135H5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",MS27074-12C,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",CH1878-1005,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",NAS1611-012,上级平级,1,0,1
"21-3X-01","7123-19973-03AC",CH1878-1003,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",MS27595-012,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",MS27073-12C,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",CH250927,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-7",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15FT6DC,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACF3H08GH038AN,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15GK6E5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R008F068F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15FT5DC,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6115-4",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-15",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6130-3",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15GF6D,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6130-4",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R009F023F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",HST11AG6-4,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-9",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15GK6E4,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6117-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6123-5",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACC30BL6,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACF3T01F6-6,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15GF5D,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-16",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R007F030F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACF3H08GH050AN,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6117-9",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-14",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6117-7",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-2",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",HST10AG6-3,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6115-2",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6123-2",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",HST11AG6-5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15GK6E3,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-4",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15FT6D,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R022F056F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-3",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",LGPL2SPV6-3AC,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6125-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","3SLCC6",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6115-5",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-5",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACF3H08GH047AN,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6125-2",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BAC27DCC2918,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-11",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-17",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",HST10AG6-5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-6",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",LGPL2SPV6-4AC,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-12",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R009F035F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACR15GK6E6,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R007F009F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",WC331K6-4,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",WC331K6-5,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R023F054F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6125-3",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R023F053F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6123-3",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6117-5",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R010F024F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",HST11AG6-3,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6117-6",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R016F036F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",HST10AG6-6,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6117-8",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6123-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R008F020F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6130-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",HST10AG6-4,上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R009F037F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6130-2",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-10",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6115-6",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACS40R018F066F,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6115-3",上级平级,1,0,0
"21-3X-01","7123-19973-03AC",BACF3T01F06-06,上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6117-10",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6112-2",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6115-1",上级平级,1,0,0
"21-3X-01","7123-19973-03AC","146A6124-8",上级平级,1,0,0
"21-3X-01","814392-2-003",D72D70370-111,上级平级,1,0,0
"21-3X-01","814392-2-003",BACB30NF4-4,上级平级,1,0,0
"21-3X-01","814392-2-003",D72D71116-111,上级平级,1,0,0
"21-3X-01","814392-2-003",D72D70130-111,上级平级,1,0,0
"21-3X-01","814392-2-003",D72D70151-111,上级平级,1,0,0
"21-3X-01","814392-2-003",D72D71118-111,上级平级,1,0,0
"21-3X-01","814392-2-003","69-70417-1",上级平级,1,0,0
"21-3X-01","814392-2-003",NAS1801-08-6,上级平级,1,0,0
"21-3X-01","814392-2-003",D72D70910-111,上级平级,1,0,0
"21-3X-01","814392-2-003",NAS1149D0332R,上级平级,1,0,0
"21-3X-01","814392-2-003",NAS514P632-10P,上级平级,1,0,0
"21-3X-01","814392-2-003","69-70418-1",上级平级,1,0,0
"21-3X-01","814392-2-003",D72D70239-111,上级平级,1,0,0
"21-3X-01","814392-2-003","256W3050-75",上级平级,1,0,0
"21-3X-01","814392-2-003",NAS1801-06-3,上级平级,1,0,0
"21-3X-01","814392-2-003",NAS1801-08-5,上级平级,1,0,0
"21-3X-01","814392-2-003",NAS1801-3-6,上级平级,1,0,0
"21-3X-01","814392-2-003","256A3148-23",上级平级,1,0,0
"21-3X-01","814392-2-003",D73D71677-201,上级平级,1,0,0
"21-3X-01","814392-2-003",D72D70132-111,上级平级,1,0,0
"21-3X-01","814392-2-003",D72D70566-111,上级平级,1,0,0
"21-3X-01","814392-2-003",D72D70567-111,上级平级,1,0,0
"21-3X-01","814392-2-003",D72D71514-111,上级平级,1,0,0
"21-3X-01","814392-2-003",BACP18C4-725,上级平级,1,0,0
"21-3X-01","814392-2-003",NAS1801-3-9,上级平级,1,0,0
